time left right
27133 3 -4
27150 3 -3
27166 3 -3
27183 3 -3
27200 3 -3
27216 3 -3
27233 3 -3
27250 3 -3
27266 3 -3
27283 3 -3
27300 3 -3
27316 3 -3
27333 3 -3
27350 3 -3
27366 3 -3
27383 3 -3
27400 3 -3
27416 3 -3
27433 3 -3
27450 3 -3
27466 3 -3
27483 3 -3
27500 3 -3
27516 3 -3
27533 3 -3
27550 3 -3
27566 3 -3
27583 3 -3
27600 3 -3
27616 3 -3
27633 3 -3
27650 4 -3
27666 4 -3
27683 4 -3
27700 6 -3
27716 7 -3
27733 11 -3
27750 19 -4
27766 33 -4
27783 51 -5
27800 75 -5
27816 104 -5
27833 138 -5
27850 174 -5
27866 209 -4
27883 245 -2
27900 275 0
27916 296 0
27933 312 1
27950 323 2
27966 329 2
27983 333 2
28000 333 1
28016 332 0
28033 333 -1
28050 333 -2
28066 333 -4
28083 333 -5
28100 334 -6
28116 334 -6
28133 334 -6
28150 334 -6
28166 335 -5
28183 335 -5
28200 335 -4
28216 336 -3
28233 336 -3
28250 336 -3
28266 336 -3
28283 335 -3
28300 335 -3
28316 334 -3
28333 332 -4
28350 333 -4
28366 333 -4
28383 333 -4
28400 333 -4
28416 333 -5
28433 334 -5
28450 332 -5
28466 331 -4
28483 332 -4
28500 331 -4
28516 331 -3
28533 331 -3
28550 331 -2
28566 332 -2
28583 332 -2
28600 331 -1
28616 331 -1
28633 331 0
28650 330 0
28666 330 0
28683 329 0
28700 329 0
28716 329 -1
28733 328 -1
28750 328 -1
28766 327 -2
28783 327 -2
28800 326 -3
28816 326 -3
28833 326 -4
28850 325 -4
28866 324 -5
28883 324 -5
28900 324 -5
28916 325 -6
28933 325 -6
28950 324 -6
28966 324 -6
28983 324 -6
29000 324 -6
29016 324 -6
29033 323 -5
29050 324 -5
29066 324 -5
29083 324 -4
29100 325 -3
29116 325 -3
29133 325 -3
29150 326 -2
29166 325 -2
29183 325 -2
29200 325 -2
29216 324 -2
29233 324 -2
29250 324 -2
29266 324 -2
29283 325 -2
29300 325 -2
