time left right
12083 343 -390
12100 343 -390
12116 342 -389
12133 342 -389
12150 342 -389
12166 342 -388
12183 342 -388
12200 342 -387
12216 341 -387
12233 341 -387
12250 341 -387
12266 341 -387
12283 341 -387
12300 342 -387
12316 341 -387
12333 342 -388
12350 342 -388
12366 341 -387
12383 341 -387
12400 340 -387
12416 340 -388
12433 340 -389
12450 340 -390
12466 340 -391
12483 340 -394
12500 340 -394
12516 340 -394
12533 340 -396
12550 341 -396
12566 341 -395
12583 341 -395
12600 341 -394
12616 341 -394
12633 341 -395
12650 341 -394
12666 342 -394
12683 342 -394
12700 342 -394
12716 342 -394
12733 342 -394
12750 342 -394
12766 342 -394
12783 342 -395
12800 344 -395
12816 344 -394
12833 343 -394
12850 343 -393
12866 342 -393
12883 342 -392
12900 342 -391
12916 341 -391
12933 341 -390
12950 341 -389
12966 340 -388
12983 340 -388
13000 340 -386
13016 340 -386
13033 340 -386
13050 339 -385
13066 339 -385
13083 339 -385
13100 339 -384
13116 338 -385
13133 338 -384
13150 337 -384
13166 337 -384
13183 336 -384
13200 336 -384
13216 336 -384
13233 336 -383
13250 335 -384
13266 335 -384
13283 334 -384
13300 334 -384
13316 334 -385
13333 334 -386
13350 333 -385
13366 333 -386
13383 332 -387
13400 332 -388
13416 333 -389
13433 333 -390
13450 333 -390
13466 332 -390
13483 332 -390
13500 332 -390
13516 332 -390
13533 332 -390
13550 332 -390
13566 332 -390
13583 331 -390
13600 333 -391
13616 333 -390
13633 333 -390
13650 333 -390
13666 332 -390
13683 333 -390
13700 333 -390
13716 333 -390
13733 333 -389
13750 334 -390
13766 334 -384
13783 334 -383
13800 335 -384
13816 335 -384
13833 336 -385
13850 336 -385
13866 336 -384
13883 338 -386
13900 336 -385
13916 335 -385
13933 336 -384
13950 335 -380
13966 336 -379
13983 336 -379
14000 334 -379
14016 335 -380
14033 335 -380
14050 335 -379
14066 335 -380
14083 335 -380
14100 335 -380
14116 336 -380
14133 336 -380
14150 337 -380
14166 337 -380
14183 336 -380
14200 336 -380
14216 335 -380
14233 334 -380
14250 333 -380
14266 332 -381
14283 331 -378
14300 330 -378
14316 329 -379
14333 328 -380
14350 328 -382
14366 327 -383
14383 327 -384
14400 327 -386
14416 326 -387
14433 326 -387
14450 326 -387
14466 327 -387
14483 327 -387
14500 327 -386
14516 326 -386
14533 325 -387
14550 325 -387
14566 324 -387
14583 323 -387
14600 323 -387
14616 322 -387
14633 322 -387
14650 322 -386
14666 322 -385
14683 323 -385
14700 323 -379
14716 324 -379
14733 324 -380
14750 325 -380
14766 325 -381
14783 326 -381
14800 326 -380
14816 326 -382
14833 327 -382
14850 327 -381
14866 328 -376
14883 328 -375
14900 328 -375
14916 328 -375
14933 328 -376
14950 328 -376
14966 328 -375
14983 330 -377
15000 330 -377
15016 330 -377
15033 330 -377
15050 329 -376
15066 329 -376
15083 329 -376
15100 328 -375
15116 328 -375
15133 328 -374
